player name,mvp,ops,avg,rbi,hr
Gregg Jefferies,Not MVP,0.880,0.325,55,12
Bobby Bonilla,Not MVP,0.878,0.290,67,20
Hal Morris,Not MVP,0.875,0.335,78,10
Tim Wallach,Not MVP,0.859,0.280,78,23
Bret Boone,Not MVP,0.858,0.320,68,12
Brett Butler,Not MVP,0.857,0.314,33,8
Wil Cordero,Not MVP,0.853,0.294,63,15
Raul Mondesi,Not MVP,0.849,0.306,56,16
Mark Whiten,Not MVP,0.849,0.293,53,14
Barry Bonds,MVP,1.136,0.336,123,46
Andres Galarraga,Not MVP,1.005,0.370,98,22
Mike Piazza,Not MVP,0.932,0.318,112,35
Fred McGriff,Not MVP,0.924,0.291,101,37
John Kruk,Not MVP,0.905,0.316,85,14
Jeff Bagwell,Not MVP,0.903,0.320,88,20
Lenny Dykstra,Not MVP,0.902,0.305,66,19
Tony Gwynn,Not MVP,0.895,0.358,59,7
Gregg Jefferies,Not MVP,0.894,0.342,83,16
Matt Williams,Not MVP,0.886,0.294,110,38
Charlie Hayes,Not MVP,0.876,0.305,98,25
Darren Daulton,Not MVP,0.875,0.257,105,24
Bobby Bonilla,Not MVP,0.874,0.265,87,34
Dante Bichette,Not MVP,0.874,0.310,89,21
David Justice,Not MVP,0.871,0.270,120,40
Robby Thompson,Not MVP,0.870,0.312,65,19
Mark Grace,Not MVP,0.867,0.325,98,14
Orlando Merced,Not MVP,0.857,0.313,70,8
Ron Gant,Not MVP,0.854,0.274,117,36
Bernard Gilkey,Not MVP,0.851,0.305,70,16
Craig Biggio,Not MVP,0.847,0.287,64,21
Phil Plantier,Not MVP,0.843,0.240,100,34
Larry Walker,Not MVP,0.840,0.265,86,22
Jeff Blauser,Not MVP,0.837,0.305,73,15
Gary Sheffield,Not MVP,0.837,0.294,73,20
Barry Bonds,MVP,1.080,0.311,103,34
Gary Sheffield,Not MVP,0.965,0.330,100,33
Fred McGriff,Not MVP,0.950,0.286,104,35
Darren Daulton,Not MVP,0.908,0.270,109,27
Andy Van Slyke,Not MVP,0.886,0.324,89,14
John Kruk,Not MVP,0.881,0.323,70,10
Ryne Sandberg,Not MVP,0.881,0.304,87,26
Will Clark,Not MVP,0.860,0.300,73,16
Larry Walker,Not MVP,0.859,0.301,93,23
Ray Lankford,Not MVP,0.850,0.293,86,20
Dave Hollins,Not MVP,0.839,0.270,93,27
Barry Larkin,Not MVP,0.831,0.304,78,12
Bip Roberts,Not MVP,0.826,0.323,45,4
Terry Pendleton,Not MVP,0.818,0.311,105,21
Jeff Bagwell,Not MVP,0.812,0.273,96,18
Mark Grace,Not MVP,0.809,0.307,79,9
David Justice,Not MVP,0.805,0.256,72,21
Brett Butler,Not MVP,0.803,0.309,39,3
Ken Caminiti,Not MVP,0.790,0.294,62,13
Tony Gwynn,Not MVP,0.786,0.317,41,6
Bobby Bonilla,Not MVP,0.779,0.249,70,19
Felix Jose,Not MVP,0.779,0.295,75,14
Andre Dawson,Not MVP,0.772,0.277,90,22
Steve Finley,Not MVP,0.762,0.292,55,5
Eddie Murray,Not MVP,0.759,0.261,93,16
Barry Bonds,Not MVP,0.924,0.292,116,25
Will Clark,Not MVP,0.895,0.301,116,29
Fred McGriff,Not MVP,0.890,0.278,106,31
Barry Larkin,Not MVP,0.884,0.302,69,20
Bobby Bonilla,Not MVP,0.883,0.302,100,18
Terry Pendleton,MVP,0.880,0.319,86,22
Howard Johnson,Not MVP,0.877,0.259,117,38
Ryne Sandberg,Not MVP,0.865,0.291,100,26
Chris Sabo,Not MVP,0.860,0.301,88,26
Hal Morris,Not MVP,0.853,0.318,59,14
Darryl Strawberry,Not MVP,0.852,0.265,99,28
John Kruk,Not MVP,0.851,0.294,92,21
Ivan Calderon,Not MVP,0.848,0.300,75,19
Ron Gant,Not MVP,0.834,0.251,105,32
Paul O'Neill,Not MVP,0.827,0.256,91,28
Jeff Bagwell,Not MVP,0.824,0.294,82,15
Matt Williams,Not MVP,0.809,0.268,98,34
Larry Walker,Not MVP,0.807,0.290,64,16
Andy Van Slyke,Not MVP,0.801,0.265,83,17
Robby Thompson,Not MVP,0.800,0.262,48,19
Felix Jose,Not MVP,0.798,0.305,77,8
George Bell,Not MVP,0.791,0.285,86,25
Andre Dawson,Not MVP,0.790,0.272,104,31
Tony Gwynn,Not MVP,0.787,0.317,62,4
Willie McGee,Not MVP,0.766,0.312,43,4
Barry Bonds,MVP,0.970,0.301,114,33
Eddie Murray,Not MVP,0.934,0.330,95,26
Kal Daniels,Not MVP,0.920,0.296,94,27
Ryne Sandberg,Not MVP,0.913,0.306,100,40
David Justice,Not MVP,0.908,0.282,78,28
Kevin Mitchell,Not MVP,0.904,0.290,93,35
Ron Gant,Not MVP,0.896,0.303,84,32
Andre Dawson,Not MVP,0.893,0.310,100,27
Darryl Strawberry,Not MVP,0.879,0.277,108,37
Dave Magadan,Not MVP,0.874,0.328,72,6
Lenny Dykstra,Not MVP,0.859,0.325,60,9
Lonnie Smith,Not MVP,0.844,0.305,42,9
Bobby Bonilla,Not MVP,0.841,0.280,120,32
Eric Davis,Not MVP,0.833,0.260,86,24
Andy Van Slyke,Not MVP,0.832,0.284,77,17
Chris Sabo,Not MVP,0.820,0.270,71,25
Willie McGee,Not MVP,0.819,0.335,62,3
John Kruk,Not MVP,0.817,0.291,67,7
Tim Wallach,Not MVP,0.810,0.296,98,21
Bip Roberts,Not MVP,0.809,0.309,44,9
Kevin McReynolds,Not MVP,0.808,0.269,82,24
Matt Williams,Not MVP,0.807,0.277,122,33
Will Clark,Not MVP,0.805,0.295,95,19
Von Hayes,Not MVP,0.788,0.261,73,17
Mark Grace,Not MVP,0.785,0.309,82,9
Kevin Mitchell,MVP,1.023,0.291,125,47
Will Clark,Not MVP,0.953,0.333,111,23
Lonnie Smith,Not MVP,0.948,0.315,79,21
Howard Johnson,Not MVP,0.928,0.287,101,36
Eric Davis,Not MVP,0.908,0.281,101,34
Jack Clark,Not MVP,0.869,0.242,94,26
Pedro Guerrero,Not MVP,0.868,0.311,117,17
Mark Grace,Not MVP,0.862,0.314,79,13
Ryne Sandberg,Not MVP,0.853,0.290,76,30
Bobby Bonilla,Not MVP,0.848,0.281,86,24
Glenn Davis,Not MVP,0.842,0.269,89,34
Von Hayes,Not MVP,0.837,0.259,78,26
Tony Gwynn,Not MVP,0.813,0.336,62,4
Tim Raines,Not MVP,0.813,0.286,60,9
Darryl Strawberry,Not MVP,0.779,0.225,77,29
Barry Bonds,Not MVP,0.777,0.248,58,19
Kevin McReynolds,Not MVP,0.775,0.272,85,22
Andres Galarraga,Not MVP,0.761,0.257,85,23
Tim Wallach,Not MVP,0.760,0.277,77,13
Jose Oquendo,Not MVP,0.747,0.291,48,1
Eddie Murray,Not MVP,0.743,0.247,88,20
Craig Biggio,Not MVP,0.738,0.257,60,13
Jeff Blauser,Not MVP,0.735,0.270,46,12
Milt Thompson,Not MVP,0.733,0.290,68,4
Ricky Jordan,Not MVP,0.724,0.285,75,12
Darryl Strawberry,Not MVP,0.911,0.269,101,39
Will Clark,Not MVP,0.894,0.282,109,29
Andres Galarraga,Not MVP,0.893,0.302,92,29
Kirk Gibson,MVP,0.860,0.290,76,25
Kal Daniels,Not MVP,0.860,0.291,64,18
Barry Bonds,Not MVP,0.859,0.283,58,24
Eric Davis,Not MVP,0.852,0.273,93,26
Andy Van Slyke,Not MVP,0.851,0.288,100,25
Andre Dawson,Not MVP,0.848,0.303,79,24
Bobby Bonilla,Not MVP,0.842,0.274,100,24
Kevin McReynolds,Not MVP,0.832,0.288,99,27
Glenn Davis,Not MVP,0.818,0.271,99,30
Brett Butler,Not MVP,0.791,0.287,43,6
Tony Gwynn,Not MVP,0.787,0.313,70,7
Rafael Palmeiro,Not MVP,0.786,0.307,53,8
Barry Larkin,Not MVP,0.776,0.296,56,12
Mark Grace,Not MVP,0.774,0.296,57,7
Tom Brunansky,Not MVP,0.773,0.245,79,22
Vance Law,Not MVP,0.770,0.293,78,11
Hubie Brooks,Not MVP,0.766,0.279,90,20
Howard Johnson,Not MVP,0.765,0.230,68,24
Kevin Mitchell,Not MVP,0.760,0.251,80,19
Mike Marshall,Not MVP,0.758,0.277,82,20
Ron Gant,Not MVP,0.755,0.259,60,19
Ryne Sandberg,Not MVP,0.741,0.264,69,19
Jack Clark,Not MVP,1.055,0.286,106,35
Dale Murphy,Not MVP,0.996,0.295,105,44
Eric Davis,Not MVP,0.991,0.293,100,37
Darryl Strawberry,Not MVP,0.981,0.284,104,39
Tony Gwynn,Not MVP,0.958,0.370,54,7
Tim Raines,Not MVP,0.955,0.330,68,18
Pedro Guerrero,Not MVP,0.955,0.338,89,27
Will Clark,Not MVP,0.951,0.308,91,35
Mike Schmidt,Not MVP,0.936,0.293,113,35
Andre Dawson,MVP,0.896,0.287,137,49
John Kruk,Not MVP,0.894,0.313,91,20
Von Hayes,Not MVP,0.877,0.277,84,21
Dion James,Not MVP,0.869,0.312,61,10
Howard Johnson,Not MVP,0.868,0.265,99,36
Andy Van Slyke,Not MVP,0.866,0.293,82,21
Tim Wallach,Not MVP,0.858,0.298,123,26
Juan Samuel,Not MVP,0.837,0.272,100,28
Bobby Bonilla,Not MVP,0.832,0.300,77,15
Kevin Mitchell,Not MVP,0.824,0.280,70,22
Barry Bonds,Not MVP,0.821,0.261,59,25
Andres Galarraga,Not MVP,0.821,0.305,90,13
Keith Hernandez,Not MVP,0.813,0.290,89,18
Kevin McReynolds,Not MVP,0.813,0.276,95,29
Ryne Sandberg,Not MVP,0.809,0.294,59,16
Carmelo Martinez,Not MVP,0.802,0.273,70,15
Mike Schmidt,MVP,0.937,0.290,119,37
Tim Raines,Not MVP,0.889,0.334,62,9
Darryl Strawberry,Not MVP,0.865,0.259,93,27
Kevin McReynolds,Not MVP,0.862,0.288,96,26
Von Hayes,Not MVP,0.859,0.305,98,19
Keith Hernandez,Not MVP,0.859,0.310,83,13
Tony Gwynn,Not MVP,0.848,0.329,59,14
Kevin Bass,Not MVP,0.842,0.311,79,20
Glenn Davis,Not MVP,0.837,0.265,101,31
Steve Sax,Not MVP,0.830,0.332,56,6
Dale Murphy,Not MVP,0.824,0.265,83,29
Jim Morrison,Not MVP,0.816,0.274,88,23
Andre Dawson,Not MVP,0.815,0.284,78,20
Bob Horner,Not MVP,0.808,0.273,87,27
Buddy Bell,Not MVP,0.807,0.278,75,20
Dave Parker,Not MVP,0.807,0.273,116,31
Leon Durham,Not MVP,0.803,0.262,65,20
Chili Davis,Not MVP,0.791,0.278,70,13
Sid Bream,Not MVP,0.791,0.268,77,16
Mitch Webster,Not MVP,0.786,0.290,49,8
Gary Carter,Not MVP,0.776,0.255,105,24
Ray Knight,Not MVP,0.775,0.298,76,11
Tony Pena,Not MVP,0.762,0.288,52,10
Johnny Ray,Not MVP,0.757,0.301,78,7
Jose Cruz,Not MVP,0.754,0.278,72,10
Pedro Guerrero,Not MVP,0.999,0.320,87,33
Dale Murphy,Not MVP,0.927,0.300,111,37
Dave Parker,Not MVP,0.916,0.312,125,34
Mike Schmidt,Not MVP,0.907,0.277,93,33
Jack Clark,Not MVP,0.895,0.281,87,22
Willie McGee,MVP,0.887,0.353,82,10
Tim Raines,Not MVP,0.880,0.320,41,11
Ryne Sandberg,Not MVP,0.868,0.305,83,26
Mike Marshall,Not MVP,0.857,0.293,95,28
Gary Carter,Not MVP,0.853,0.281,100,32
Bob Horner,Not MVP,0.832,0.267,89,27
Mike Scioscia,Not MVP,0.826,0.296,53,7
Leon Durham,Not MVP,0.822,0.282,75,21
Keith Hernandez,Not MVP,0.814,0.309,91,10
Keith Moreland,Not MVP,0.814,0.307,106,14
Bill Doran,Not MVP,0.797,0.287,59,14
Carmelo Martinez,Not MVP,0.796,0.253,72,21
Tom Herr,Not MVP,0.795,0.302,110,8
George Foster,Not MVP,0.792,0.263,77,21
Graig Nettles,Not MVP,0.784,0.261,61,15
Jose Cruz,Not MVP,0.776,0.300,79,9
Vance Law,Not MVP,0.773,0.266,52,10
Tony Gwynn,Not MVP,0.772,0.317,46,6
Chili Davis,Not MVP,0.761,0.270,56,13
Tim Wallach,Not MVP,0.760,0.260,81,22
Mike Schmidt,Not MVP,0.919,0.277,106,36
Dale Murphy,Not MVP,0.919,0.290,100,36
Ryne Sandberg,MVP,0.887,0.314,84,19
Chili Davis,Not MVP,0.875,0.315,81,21
Leon Durham,Not MVP,0.874,0.279,96,23
Keith Hernandez,Not MVP,0.858,0.311,94,15
Tony Gwynn,Not MVP,0.854,0.351,71,5
Gary Carter,Not MVP,0.853,0.294,106,27
Jose Cruz,Not MVP,0.842,0.312,95,12
Jeffrey Leonard,Not MVP,0.841,0.302,86,21
Gary Matthews,Not MVP,0.838,0.291,82,14
Tim Raines,Not MVP,0.830,0.309,60,8
Lee Lacy,Not MVP,0.826,0.321,70,12
Pedro Guerrero,Not MVP,0.819,0.303,72,16
Bob Brenly,Not MVP,0.816,0.291,80,20
Terry Puhl,Not MVP,0.814,0.301,55,9
Darryl Strawberry,Not MVP,0.810,0.251,97,26
Von Hayes,Not MVP,0.806,0.292,67,16
Johnny Ray,Not MVP,0.789,0.312,67,6
Kevin McReynolds,Not MVP,0.782,0.278,75,20
Ron Cey,Not MVP,0.766,0.240,97,25
Ozzie Virgil,Not MVP,0.765,0.261,68,18
Tony Pena,Not MVP,0.758,0.286,78,15
Hubie Brooks,Not MVP,0.758,0.283,73,16
George Foster,Not MVP,0.754,0.269,86,24
Dale Murphy,MVP,0.933,0.302,121,36
Mike Schmidt,Not MVP,0.923,0.255,109,40
Pedro Guerrero,Not MVP,0.904,0.298,103,32
Darrell Evans,Not MVP,0.894,0.277,82,30
Andre Dawson,Not MVP,0.877,0.299,113,32
George Hendrick,Not MVP,0.866,0.318,97,18
Jose Cruz,Not MVP,0.848,0.318,92,14
Chris Chambliss,Not MVP,0.848,0.280,78,20
Keith Moreland,Not MVP,0.838,0.302,70,16
Lonnie Smith,Not MVP,0.834,0.321,45,8
Bill Madlock,Not MVP,0.830,0.323,68,12
Keith Hernandez,Not MVP,0.829,0.297,63,12
Tim Raines,Not MVP,0.822,0.298,71,11
Ron Cey,Not MVP,0.805,0.275,90,24
Jack Clark,Not MVP,0.802,0.268,66,20
Ray Knight,Not MVP,0.798,0.304,70,9
Dickie Thon,Not MVP,0.798,0.286,79,20
Gary Redus,Not MVP,0.795,0.247,51,17
Jody Davis,Not MVP,0.795,0.271,84,24
Darrell Porter,Not MVP,0.794,0.262,66,15
Jeffrey Leonard,Not MVP,0.784,0.279,87,21
Mike Marshall,Not MVP,0.782,0.284,65,17
Jason Thompson,Not MVP,0.782,0.259,76,18
Gary Carter,Not MVP,0.780,0.270,79,17
Ken Landreaux,Not MVP,0.779,0.281,66,17
Mike Schmidt,Not MVP,0.949,0.280,87,35
Pedro Guerrero,Not MVP,0.914,0.304,100,32
Leon Durham,Not MVP,0.909,0.312,90,22
Al Oliver,Not MVP,0.906,0.331,109,22
Jason Thompson,Not MVP,0.902,0.284,101,31
Gary Carter,Not MVP,0.890,0.293,97,29
Dale Murphy,MVP,0.885,0.281,109,36
Sixto Lezcano,Not MVP,0.860,0.289,84,16
Bill Madlock,Not MVP,0.856,0.319,95,19
Jack Clark,Not MVP,0.853,0.274,103,27
Bob Horner,Not MVP,0.851,0.261,97,32
Andre Dawson,Not MVP,0.841,0.301,83,23
Joe Morgan,Not MVP,0.838,0.289,61,14
Dusty Baker,Not MVP,0.818,0.300,88,23
Lonnie Smith,Not MVP,0.815,0.307,69,8
Terry Kennedy,Not MVP,0.814,0.295,97,21
Keith Hernandez,Not MVP,0.810,0.299,94,7
Dan Driessen,Not MVP,0.788,0.269,57,17
Tim Wallach,Not MVP,0.784,0.268,97,28
Bill Buckner,Not MVP,0.783,0.306,105,15
Bo Diaz,Not MVP,0.782,0.288,85,18
Darrell Evans,Not MVP,0.779,0.256,61,16
Gary Matthews,Not MVP,0.776,0.281,83,19
George Hendrick,Not MVP,0.773,0.282,104,19
Chris Chambliss,Not MVP,0.773,0.270,86,20
Mike Schmidt,MVP,1.080,0.316,91,31
Andre Dawson,Not MVP,0.918,0.302,64,24
George Foster,Not MVP,0.892,0.295,90,22
Keith Hernandez,Not MVP,0.864,0.306,48,8
Gary Matthews,Not MVP,0.849,0.301,67,9
Ron Cey,Not MVP,0.846,0.288,50,13
George Hendrick,Not MVP,0.841,0.284,61,18
Tim Raines,Not MVP,0.829,0.304,37,5
Bill Buckner,Not MVP,0.829,0.311,75,10
Pedro Guerrero,Not MVP,0.829,0.300,48,12
Dusty Baker,Not MVP,0.808,0.320,49,9
Bob Horner,Not MVP,0.805,0.277,42,15
Leon Durham,Not MVP,0.804,0.290,35,10
Jack Clark,Not MVP,0.801,0.268,53,17
Steve Henderson,Not MVP,0.793,0.293,35,5
Warren Cromartie,Not MVP,0.789,0.304,42,6
Dave Kingman,Not MVP,0.782,0.221,59,22
Pete Rose,Not MVP,0.781,0.325,33,0
Gene Richards,Not MVP,0.780,0.288,42,3
Ken Griffey,Not MVP,0.780,0.311,34,2
Darrell Evans,Not MVP,0.773,0.258,48,12
Art Howe,Not MVP,0.770,0.296,36,3
Dave Concepcion,Not MVP,0.767,0.306,67,5
Milt May,Not MVP,0.759,0.310,33,2
Mike Easler,Not MVP,0.759,0.286,42,7
Mike Schmidt,MVP,1.004,0.286,121,48
Keith Hernandez,Not MVP,0.902,0.321,99,16
Jack Clark,Not MVP,0.900,0.284,82,22
Ted Simmons,Not MVP,0.880,0.303,98,21
Dale Murphy,Not MVP,0.858,0.281,89,33
Cesar Cedeno,Not MVP,0.854,0.309,73,10
Andre Dawson,Not MVP,0.850,0.308,87,17
Dusty Baker,Not MVP,0.842,0.294,97,29
George Hendrick,Not MVP,0.840,0.302,109,25
George Foster,Not MVP,0.835,0.273,93,25
Ken Griffey,Not MVP,0.818,0.294,85,13
Gary Carter,Not MVP,0.818,0.264,101,29
Dave Winfield,Not MVP,0.815,0.276,87,20
Bill Buckner,Not MVP,0.810,0.324,68,10
Steve Garvey,Not MVP,0.808,0.304,106,26
Lee Mazzilli,Not MVP,0.801,0.280,76,16
Bake McBride,Not MVP,0.795,0.309,87,9
Dan Driessen,Not MVP,0.794,0.265,74,14
Ron Cey,Not MVP,0.794,0.254,77,28
Jose Cruz,Not MVP,0.787,0.302,91,11
Dave Parker,Not MVP,0.785,0.295,79,17
Chris Chambliss,Not MVP,0.779,0.282,72,18
Terry Puhl,Not MVP,0.776,0.282,55,13
Warren Cromartie,Not MVP,0.775,0.288,70,14
Darrell Evans,Not MVP,0.772,0.264,78,20
Dave Kingman,Not MVP,0.956,0.288,115,48
Dave Winfield,Not MVP,0.953,0.308,118,34
Mike Schmidt,Not MVP,0.950,0.253,114,45
George Foster,Not MVP,0.948,0.302,98,30
Keith Hernandez,Not MVP,0.930,0.344,105,11
Larry Parrish,Not MVP,0.909,0.307,82,30
Dave Parker,Not MVP,0.906,0.310,94,25
Bob Horner,Not MVP,0.898,0.314,98,33
Ron Cey,Not MVP,0.888,0.281,81,28
Ted Simmons,Not MVP,0.875,0.283,87,26
Gary Matthews,Not MVP,0.866,0.304,90,27
Pete Rose,Not MVP,0.848,0.331,59,4
Gene Tenace,Not MVP,0.848,0.263,67,20
Steve Garvey,Not MVP,0.848,0.315,110,28
Lee Mazzilli,Not MVP,0.844,0.303,79,15
Davey Lopes,Not MVP,0.836,0.265,73,28
Jack Clark,Not MVP,0.825,0.273,86,26
Johnny Bench,Not MVP,0.824,0.276,80,22
Gary Carter,Not MVP,0.823,0.283,75,22
George Hendrick,Not MVP,0.816,0.300,75,16
Ray Knight,Not MVP,0.814,0.318,79,10
Phil Garner,Not MVP,0.800,0.293,59,11
Dusty Baker,Not MVP,0.795,0.274,88,23
Bill Madlock,Not MVP,0.792,0.298,85,14
Garry Templeton,Not MVP,0.790,0.314,62,9
Dave Parker,MVP,0.979,0.334,117,30
Jeff Burroughs,Not MVP,0.961,0.301,77,23
Reggie Smith,Not MVP,0.942,0.295,93,29
Greg Luzinski,Not MVP,0.914,0.265,101,35
George Foster,Not MVP,0.906,0.281,120,40
Jack Clark,Not MVP,0.895,0.306,98,25
Ted Simmons,Not MVP,0.889,0.287,80,22
Dave Winfield,Not MVP,0.866,0.308,97,24
Bill Madlock,Not MVP,0.859,0.309,44,15
Steve Garvey,Not MVP,0.852,0.316,113,21
Jose Cruz,Not MVP,0.836,0.315,83,10
Richie Hebner,Not MVP,0.834,0.283,71,17
Ron Cey,Not MVP,0.833,0.270,84,23
Gary Matthews,Not MVP,0.828,0.285,62,18
Ellis Valentine,Not MVP,0.820,0.289,76,25
Bob Watson,Not MVP,0.808,0.289,79,14
Gene Tenace,Not MVP,0.801,0.224,61,16
Gene Richards,Not MVP,0.801,0.308,45,4
George Hendrick,Not MVP,0.799,0.278,75,20
Mike Schmidt,Not MVP,0.798,0.251,78,21
Lee Mazzilli,Not MVP,0.785,0.273,61,16
Tony Perez,Not MVP,0.785,0.290,78,14
Pete Rose,Not MVP,0.783,0.302,52,7
Bobby Murcer,Not MVP,0.779,0.281,64,9
John Stearns,Not MVP,0.777,0.264,73,15
George Foster,MVP,1.013,0.320,149,52
Reggie Smith,Not MVP,1.003,0.307,87,32
Greg Luzinski,Not MVP,0.988,0.309,130,39
Mike Schmidt,Not MVP,0.967,0.274,101,38
Dave Parker,Not MVP,0.927,0.338,88,21
Ted Simmons,Not MVP,0.908,0.318,95,21
Joe Morgan,Not MVP,0.895,0.288,78,22
Johnny Bench,Not MVP,0.889,0.275,109,31
Jeff Burroughs,Not MVP,0.882,0.271,114,41
Gary Carter,Not MVP,0.881,0.284,84,31
Dusty Baker,Not MVP,0.876,0.291,86,30
George Hendrick,Not MVP,0.873,0.311,81,23
Willie McCovey,Not MVP,0.867,0.280,86,28
Bill Robinson,Not MVP,0.862,0.304,104,26
Bob Watson,Not MVP,0.858,0.289,110,22
Ken Griffey,Not MVP,0.855,0.318,57,12
Dan Driessen,Not MVP,0.843,0.300,91,17
Jose Cruz,Not MVP,0.843,0.299,87,17
Keith Hernandez,Not MVP,0.837,0.291,91,15
Ellis Valentine,Not MVP,0.835,0.293,76,25
Al Oliver,Not MVP,0.834,0.308,82,19
Steve Garvey,Not MVP,0.834,0.297,115,33
Gene Tenace,Not MVP,0.824,0.233,61,15
Tony Perez,Not MVP,0.816,0.283,91,19
Joe Ferguson,Not MVP,0.814,0.257,61,16
Joe Morgan,MVP,1.020,0.320,111,27
Bill Madlock,Not MVP,0.912,0.339,84,15
Mike Schmidt,Not MVP,0.900,0.262,107,38
George Foster,Not MVP,0.894,0.306,121,29
Pete Rose,Not MVP,0.854,0.323,63,10
Rick Monday,Not MVP,0.853,0.272,77,32
Ken Griffey,Not MVP,0.852,0.336,74,6
Ron Cey,Not MVP,0.848,0.277,80,23
Greg Luzinski,Not MVP,0.847,0.304,95,21
Bob Watson,Not MVP,0.835,0.313,102,16
Garry Maddox,Not MVP,0.833,0.330,68,6
Dave Parker,Not MVP,0.824,0.313,90,13
Steve Garvey,Not MVP,0.813,0.317,80,13
Cesar Cedeno,Not MVP,0.811,0.297,83,18
John Milner,Not MVP,0.809,0.271,78,15
Richie Zisk,Not MVP,0.808,0.289,89,21
Gary Matthews,Not MVP,0.802,0.279,84,20
Dave Winfield,Not MVP,0.797,0.283,69,13
Bobby Murcer,Not MVP,0.796,0.259,90,23
Cesar Geronimo,Not MVP,0.795,0.307,49,2
Dave Kingman,Not MVP,0.793,0.238,86,37
Tony Perez,Not MVP,0.779,0.260,91,19
Willie Montanez,Not MVP,0.771,0.317,84,11
Ted Simmons,Not MVP,0.765,0.291,75,5
Ken Henderson,Not MVP,0.747,0.262,61,13
Joe Morgan,MVP,0.974,0.327,94,17
Greg Luzinski,Not MVP,0.934,0.300,120,34
Dave Parker,Not MVP,0.898,0.308,101,25
Willie Stargell,Not MVP,0.891,0.295,90,22
Mike Schmidt,Not MVP,0.890,0.249,95,38
Ted Simmons,Not MVP,0.886,0.332,100,18
Bill Madlock,Not MVP,0.881,0.354,64,7
Johnny Bench,Not MVP,0.878,0.283,110,28
George Foster,Not MVP,0.874,0.300,78,23
Reggie Smith,Not MVP,0.870,0.302,76,19
Bob Watson,Not MVP,0.870,0.324,85,18
Richie Zisk,Not MVP,0.848,0.290,75,20
Ron Cey,Not MVP,0.845,0.283,101,25
Manny Sanguillen,Not MVP,0.842,0.328,58,9
Pete Rose,Not MVP,0.838,0.317,74,7
Bobby Murcer,Not MVP,0.828,0.298,91,11
Steve Garvey,Not MVP,0.827,0.319,95,18
Jimmy Wynn,Not MVP,0.821,0.248,58,18
Jose Cardenal,Not MVP,0.821,0.317,68,9
Rick Monday,Not MVP,0.819,0.267,60,17
Rusty Staub,Not MVP,0.818,0.282,105,19
Tony Perez,Not MVP,0.816,0.282,109,20
Cesar Cedeno,Not MVP,0.811,0.288,63,13
Von Joshua,Not MVP,0.806,0.318,43,7
Mike Jorgensen,Not MVP,0.801,0.261,67,18
Willie Stargell,Not MVP,0.944,0.301,96,25
Mike Schmidt,Not MVP,0.941,0.282,116,36
Joe Morgan,Not MVP,0.921,0.293,67,22
Reggie Smith,Not MVP,0.917,0.309,100,23
Ralph Garr,Not MVP,0.886,0.353,54,11
Jimmy Wynn,Not MVP,0.884,0.271,108,32
Johnny Bench,Not MVP,0.870,0.280,129,33
Richie Zisk,Not MVP,0.862,0.313,100,17
Bob Bailey,Not MVP,0.842,0.280,73,20
Rick Monday,Not MVP,0.842,0.294,58,20
Al Oliver,Not MVP,0.832,0.321,85,11
Bill Madlock,Not MVP,0.815,0.313,54,9
Richie Hebner,Not MVP,0.812,0.291,68,18
Steve Garvey,MVP,0.811,0.312,111,21
Gary Matthews,Not MVP,0.810,0.287,82,16
Willie Crawford,Not MVP,0.808,0.295,61,11
Jose Cardenal,Not MVP,0.800,0.293,72,13
Darrell Evans,Not MVP,0.800,0.240,79,25
Cesar Cedeno,Not MVP,0.799,0.269,102,26
Bobby Bonds,Not MVP,0.798,0.256,71,21
Tony Perez,Not MVP,0.791,0.265,101,28
Bob Watson,Not MVP,0.782,0.298,67,11
Ted Simmons,Not MVP,0.774,0.272,103,20
Pete Rose,Not MVP,0.773,0.284,51,3
Joe Torre,Not MVP,0.772,0.282,70,11
Willie Stargell,Not MVP,1.038,0.299,119,44
Darrell Evans,Not MVP,0.959,0.281,104,41
Tony Perez,Not MVP,0.919,0.314,101,27
Davey Johnson,Not MVP,0.916,0.270,99,43
Cesar Cedeno,Not MVP,0.913,0.320,70,25
Ken Singleton,Not MVP,0.904,0.302,103,23
Bobby Bonds,Not MVP,0.900,0.283,96,39
Joe Morgan,Not MVP,0.899,0.290,82,26
Ron Fairly,Not MVP,0.880,0.298,49,17
Bob Bailey,Not MVP,0.868,0.273,86,26
Bob Watson,Not MVP,0.852,0.312,94,16
Willie Crawford,Not MVP,0.849,0.295,66,14
Rick Monday,Not MVP,0.841,0.267,56,26
Joe Ferguson,Not MVP,0.840,0.263,88,25
Pete Rose,MVP,0.838,0.338,64,5
Greg Luzinski,Not MVP,0.829,0.285,97,29
Richie Hebner,Not MVP,0.823,0.271,74,25
Mike Lum,Not MVP,0.813,0.294,82,16
Dusty Baker,Not MVP,0.813,0.288,99,21
Jose Cardenal,Not MVP,0.812,0.303,68,11
Gary Matthews,Not MVP,0.812,0.300,58,12
Garry Maddox,Not MVP,0.810,0.319,76,11
Ted Simmons,Not MVP,0.808,0.310,91,13
Billy Williams,Not MVP,0.806,0.288,86,20
Nate Colbert,Not MVP,0.793,0.270,80,22
Billy Williams,Not MVP,1.005,0.333,122,37
Willie Stargell,Not MVP,0.930,0.293,112,33
Cesar Cedeno,Not MVP,0.921,0.320,82,22
Johnny Bench,MVP,0.920,0.270,125,40
